date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:01:26	1246/1246	---M--	200	added ('OK')	image/jpeg	etag:%22e8cec9151cb03c8425b5346299e68803%22	https://images.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c0ccdf514ed100098e837a/thumbnail.jpg	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/images.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c0ccdf514ed100098e837a/thumbnail.jpg	(from https://naturahimalaia.space/vsl2)
23:01:26	2436/2436	---MCZ	200	added ('OK')	application/javascript	etag:W/%2287c64da18393c311998d998cd4dd35e2%22	https://scripts.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c0ccdf514ed100098e837a/player.js	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/scripts.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c0ccdf514ed100098e837a/player.js	(from https://naturahimalaia.space/vsl2)
23:01:27	174932/174932	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:28%20GMT	https://naturahimalaia.space/midia/b/2207161130062.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/b/2207161130062.webp	(from https://naturahimalaia.space/vsl2)
23:01:27	107876/107876	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:26%20GMT	https://naturahimalaia.space/midia/b/2207161130060.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/b/2207161130060.webp	(from https://naturahimalaia.space/vsl2)
23:01:27	143094/143094	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:26%20GMT	https://naturahimalaia.space/midia/b/2207161130061.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/b/2207161130061.webp	(from https://naturahimalaia.space/vsl2)
23:01:27	168186/168186	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:28%20GMT	https://naturahimalaia.space/midia/b/2207161130063.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/b/2207161130063.webp	(from https://naturahimalaia.space/vsl2)
23:01:28	1513/1513	---M--	200	added ('OK')	image/jpeg	etag:%22f2146bc34a8682301bd4cd48dfeabf2f%22	https://images.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82a9122cfe4000a4cc24d/thumbnail.jpg	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/images.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82a9122cfe4000a4cc24d/thumbnail.jpg	(from https://naturahimalaia.space/vsl2)
23:01:28	2378/2378	---MCZ	200	added ('OK')	application/javascript	etag:W/%228d733bc85cc55f78ac40bb8663c7b951%22	https://scripts.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82a9122cfe4000a4cc24d/player.js	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/scripts.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82a9122cfe4000a4cc24d/player.js	(from https://naturahimalaia.space/vsl2)
23:01:28	1824/1824	---M--	200	added ('OK')	image/jpeg	etag:%22a8feda0dda164675c972e720f88f30d7%22	https://images.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82a9f630d5a000c4e07b3/thumbnail.jpg	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/images.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82a9f630d5a000c4e07b3/thumbnail.jpg	(from https://naturahimalaia.space/vsl2)
23:01:28	2379/2379	---MCZ	200	added ('OK')	application/javascript	etag:W/%223afe726d37978d272b44888d344494be%22	https://scripts.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82a9f630d5a000c4e07b3/player.js	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/scripts.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82a9f630d5a000c4e07b3/player.js	(from https://naturahimalaia.space/vsl2)
23:01:29	1825/1825	---M--	200	added ('OK')	image/jpeg	etag:%22b8a3a876f57b9b1fa92b1f14a9ca7ee1%22	https://images.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82aa45c5d42000dd8751a/thumbnail.jpg	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/images.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82aa45c5d42000dd8751a/thumbnail.jpg	(from https://naturahimalaia.space/vsl2)
23:01:29	2379/2379	---MCZ	200	added ('OK')	application/javascript	etag:W/%220121d79246f5bb7f67952bfd25eb9bab%22	https://scripts.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82aa45c5d42000dd8751a/player.js	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/scripts.converteai.net/7ccc1362-2860-4371-917c-92ecfbec948a/players/62c82aa45c5d42000dd8751a/player.js	(from https://naturahimalaia.space/vsl2)
23:01:29	11440/11440	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:32%20GMT	https://naturahimalaia.space/midia/c/2207161244010.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2207161244010.webp	(from https://naturahimalaia.space/vsl2)
23:01:29	23026/23026	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:32%20GMT	https://naturahimalaia.space/midia/c/2207161343200.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2207161343200.webp	(from https://naturahimalaia.space/vsl2)
23:01:30	18606/18606	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:32%20GMT	https://naturahimalaia.space/midia/c/2207161338090.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2207161338090.webp	(from https://naturahimalaia.space/vsl2)
23:01:30	22122/22122	---M-Z	403	error ('Forbidden')	text/html	date:Fri,%2002%20Jul%202021%2010:57:31%20GMT	https://naturahimalaia.space/file/	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/file/index.html	(from https://naturahimalaia.space/vsl2)
23:01:30	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%228576c413783664e5470d672bace25e81%22	https://connect.facebook.net/en_US/sdk.js	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/connect.facebook.net/en_US/sdk.js	(from https://naturahimalaia.space/vsl2)
23:01:30	29136/29136	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:34%20GMT	https://naturahimalaia.space/midia/c/2207161344460.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2207161344460.webp	(from https://naturahimalaia.space/vsl2)
23:01:31	9810/9810	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Jul%202022%2022:51:04%20GMT	https://naturahimalaia.space/libs/site.css?v220812123116	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/libs/site4be7.css	(from https://naturahimalaia.space/vsl2)
23:01:31	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:%22603e8adc-15d9d%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js	(from https://naturahimalaia.space/vsl2)
23:01:31	261762/261762	---M-Z	200	added ('OK')	text/css	etag:W/%223fe82-mMB2yiAIrL25CfWB0Ng67mwno/8%22	https://cdn.jsdelivr.net/npm/uikit@3.15.0/dist/css/uikit.min.css	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/cdn.jsdelivr.net/npm/uikit@3.15.0/dist/css/uikit.min.css	(from https://naturahimalaia.space/vsl2)
23:01:32	134837/134837	---M-Z	200	added ('OK')	application/javascript	etag:W/%2220eb5-aYG5iSve8PoKZho1DFU0VwUjV7o%22	https://cdn.jsdelivr.net/npm/uikit@3.15.0/dist/js/uikit.min.js	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/cdn.jsdelivr.net/npm/uikit@3.15.0/dist/js/uikit.min.js	(from https://naturahimalaia.space/vsl2)
23:01:32	65240/65240	---M-Z	200	added ('OK')	application/javascript	etag:W/%22fed8-Ox9P1IqrWVgzZmWIrFEjiNXG0HA%22	https://cdn.jsdelivr.net/npm/uikit@3.15.1/dist/js/uikit-icons.min.js	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/cdn.jsdelivr.net/npm/uikit@3.15.1/dist/js/uikit-icons.min.js	(from https://naturahimalaia.space/vsl2)
23:01:32	4142/4142	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Aug%202022%2017:55:46%20GMT	https://naturahimalaia.space/libs/main.js?v220812123116	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/libs/main4be7.js	(from https://naturahimalaia.space/vsl2)
23:01:33	124841/124841	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2002:01:32%20GMT	https://naturahimalaia.space/oferta	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/oferta.html	(from https://naturahimalaia.space/)
23:01:33	13656/13656	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:34%20GMT	https://naturahimalaia.space/midia/d/2207160819450.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/d/2207160819450.webp	(from https://naturahimalaia.space/)
23:01:34	57502/57502	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:30%20GMT	https://naturahimalaia.space/midia/c/2207160739180.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2207160739180.webp	(from https://naturahimalaia.space/)
23:01:34	16870/16870	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:34%20GMT	https://naturahimalaia.space/midia/d/2207160827560.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/d/2207160827560.webp	(from https://naturahimalaia.space/)
23:01:34	25902/25902	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:34%20GMT	https://naturahimalaia.space/midia/d/2207160832450.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/d/2207160832450.webp	(from https://naturahimalaia.space/)
23:01:34	16468/16468	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:34%20GMT	https://naturahimalaia.space/midia/d/2207160834490.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/d/2207160834490.webp	(from https://naturahimalaia.space/)
23:01:34	11120/11120	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:36%20GMT	https://naturahimalaia.space/midia/d/2207160847200.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/d/2207160847200.webp	(from https://naturahimalaia.space/)
23:01:35	22578/22578	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:36%20GMT	https://naturahimalaia.space/midia/d/2207160840320.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/d/2207160840320.webp	(from https://naturahimalaia.space/)
23:01:35	11030/11030	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:36%20GMT	https://naturahimalaia.space/midia/d/2207160918580.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/d/2207160918580.webp	(from https://naturahimalaia.space/)
23:01:35	11504/11504	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:36%20GMT	https://naturahimalaia.space/midia/d/2207160919460.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/d/2207160919460.webp	(from https://naturahimalaia.space/)
23:01:35	3432/3432	---M--	200	added ('OK')	image/webp	date:Tue,%2002%20Aug%202022%2013:51:50%20GMT	https://naturahimalaia.space/midia/d/2208021051480.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/d/2208021051480.webp	(from https://naturahimalaia.space/)
23:01:35	2686/2686	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:36%20GMT	https://naturahimalaia.space/midia/d/2207160921130.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/d/2207160921130.webp	(from https://naturahimalaia.space/)
23:01:36	53192/53192	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:32%20GMT	https://naturahimalaia.space/midia/c/2207160955300.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2207160955300.webp	(from https://naturahimalaia.space/)
23:01:36	104112/104112	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:32%20GMT	https://naturahimalaia.space/midia/c/2207161130062.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2207161130062.webp	(from https://naturahimalaia.space/)
23:01:36	84652/84652	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:32%20GMT	https://naturahimalaia.space/midia/c/2207161130061.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2207161130061.webp	(from https://naturahimalaia.space/)
23:01:36	86336/86336	---M--	200	added ('OK')	image/webp	date:Tue,%2002%20Aug%202022%2013:40:04%20GMT	https://naturahimalaia.space/midia/c/2208021039590.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2208021039590.webp	(from https://naturahimalaia.space/)
23:01:37	100012/100012	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:32%20GMT	https://naturahimalaia.space/midia/c/2207161130063.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2207161130063.webp	(from https://naturahimalaia.space/)
23:01:37	60238/60238	---M--	200	added ('OK')	image/webp	date:Sat,%2016%20Jul%202022%2012:41:32%20GMT	https://naturahimalaia.space/midia/c/2207161147050.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/c/2207161147050.webp	(from https://naturahimalaia.space/)
23:01:37	110251/110251	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2002:01:37%20GMT	https://naturahimalaia.space/file/1	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/file/1.html	(from https://naturahimalaia.space/file/logo.jpg)
23:01:37	7955/7955	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2002%20Jul%202021%2010:57:31%20GMT	https://naturahimalaia.space/file/.	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/file/	(from https://naturahimalaia.space/file/logo.jpg)
23:01:38	110251/110251	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2002:01:37%20GMT	https://naturahimalaia.space/file/0	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/file/0.html	(from https://naturahimalaia.space/file/logo.jpg)
23:01:38	2571/2571	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202022%2017:36:52%20GMT	https://naturahimalaia.space/file/editar.svg	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/file/editar.svg	(from https://naturahimalaia.space/libs/main.css?v220812123116)
23:01:38	680/680	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jul%202022%2009:44:46%20GMT	https://naturahimalaia.space/file/chield.svg	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/file/chield.svg	(from https://naturahimalaia.space/libs/header.css?v220812123116)
23:01:38	813/813	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jul%202022%2009:32:20%20GMT	https://naturahimalaia.space/file/check.svg	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/file/check.svg	(from https://naturahimalaia.space/libs/header.css?v220812123116)
23:01:39	110251/110251	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2002:01:39%20GMT	https://naturahimalaia.space/file/code.png	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/file/code.html	(from https://naturahimalaia.space/libs/out.css?v220812123116)
23:01:39	988/988	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Aug%202022%2004:42:06%20GMT	https://naturahimalaia.space/file/photo.svg	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/file/photo.svg	(from https://naturahimalaia.space/libs/out.css?v220812123116)
23:01:40	110251/110251	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2002:01:39%20GMT	https://naturahimalaia.space/c	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/c.html	(from https://connect.facebook.net/en_US/fbevents.js)
23:01:40	110251/110251	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2002:01:39%20GMT	https://naturahimalaia.space/b	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/b.html	(from https://connect.facebook.net/en_US/fbevents.js)
23:01:40	110251/110251	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2002:01:40%20GMT	https://naturahimalaia.space/POST	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/POST.html	(from https://connect.facebook.net/en_US/fbevents.js)
23:01:41	180524/180524	---M--	200	added ('OK')	image/webp	date:Mon,%2018%20Jul%202022%2013:21:26%20GMT	https://naturahimalaia.space/midia/b/2207181021012.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/b/2207181021012.webp	(from https://naturahimalaia.space/oferta)
23:01:41	176420/176420	---M--	200	added ('OK')	image/webp	date:Mon,%2018%20Jul%202022%2013:21:16%20GMT	https://naturahimalaia.space/midia/b/2207181021011.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/b/2207181021011.webp	(from https://naturahimalaia.space/oferta)
23:01:41	153078/153078	---M--	200	added ('OK')	image/webp	date:Mon,%2018%20Jul%202022%2013:21:08%20GMT	https://naturahimalaia.space/midia/b/2207181021010.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/b/2207181021010.webp	(from https://naturahimalaia.space/oferta)
23:01:41	200668/200668	---M--	200	added ('OK')	image/webp	date:Mon,%2018%20Jul%202022%2013:21:34%20GMT	https://naturahimalaia.space/midia/b/2207181021013.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/b/2207181021013.webp	(from https://naturahimalaia.space/oferta)
23:01:41	180524/180524	---M--	200	added ('OK')	image/webp	date:Mon,%2018%20Jul%202022%2013:21:58%20GMT	https://naturahimalaia.space/midia/b/2207181021500.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/b/2207181021500.webp	(from https://naturahimalaia.space/oferta)
23:01:42	67050/67050	---M--	200	added ('OK')	image/webp	date:Mon,%2018%20Jul%202022%2013:26:16%20GMT	https://naturahimalaia.space/midia/b/2207181026130.webp	C:/Users/George/Desktop/despertarsaude/GOTA%20DO%20HIMALAIA/DOWNLOAD%20DA%20PAGINA/S/naturahimalaia.space/midia/b/2207181026130.webp	(from https://naturahimalaia.space/oferta)
